date,station,elevation_m,temperature,sr50_distance_m,sr50_height_m,snow_d_m
2021-05-10T19:00:00,xelk,2095,5.483,1.202,2.4,1.198
2021-05-10T20:00:00,xelk,2095,3.883,1.206,2.4,1.194
2021-05-10T21:00:00,xelk,2095,1.95,1.213,2.4,1.187
2021-05-10T22:00:00,xelk,2095,0.15,1.215,2.4,1.185
2021-05-10T23:00:00,xelk,2095,-1.35,1.214,2.4,1.186
2021-05-11T00:00:00,xelk,2095,-1.783,1.216,2.4,1.184
2021-05-11T01:00:00,xelk,2095,-2.217,1.215,2.4,1.185
2021-05-11T02:00:00,xelk,2095,-2.333,1.215,2.4,1.185
2021-05-11T03:00:00,xelk,2095,-2.183,1.215,2.4,1.185
2021-05-11T04:00:00,xelk,2095,-1.733,1.214,2.4,1.186
2021-05-11T05:00:00,xelk,2095,-2.533,1.214,2.4,1.186
2021-05-11T06:00:00,xelk,2095,-2.667,1.214,2.4,1.186
2021-05-11T07:00:00,xelk,2095,-3.25,1.211,2.4,1.189
2021-05-11T08:00:00,xelk,2095,-2.417,1.203,2.4,1.197
2021-05-11T09:00:00,xelk,2095,1.167,1.203,2.4,1.197
2021-05-11T10:00:00,xelk,2095,3.383,1.208,2.4,1.192
2021-05-11T11:00:00,xelk,2095,4.85,1.209,2.4,1.191
2021-05-11T12:00:00,xelk,2095,4.45,1.203,2.4,1.197
2021-05-11T13:00:00,xelk,2095,7.35,1.202,2.4,1.198
2021-05-11T14:00:00,xelk,2095,7.3,1.214,2.4,1.186
2021-05-11T15:00:00,xelk,2095,7.25,1.214,2.4,1.186
2021-05-11T16:00:00,xelk,2095,6.567,1.215,2.4,1.185
2021-05-11T17:00:00,xelk,2095,6.267,1.215,2.4,1.185
2021-05-11T18:00:00,xelk,2095,6.267,1.212,2.4,1.188
2021-05-11T19:00:00,xelk,2095,6.183,1.203,2.4,1.197
2021-05-11T20:00:00,xelk,2095,5.45,1.203,2.4,1.197
2021-05-11T21:00:00,xelk,2095,4.05,1.206,2.4,1.194
2021-05-11T22:00:00,xelk,2095,2.95,1.205,2.4,1.195
2021-05-11T23:00:00,xelk,2095,2.133,1.21,2.4,1.19
2021-05-12T00:00:00,xelk,2095,1.667,1.206,2.4,1.194
2021-05-12T01:00:00,xelk,2095,0.933,1.009,2.4,1.391
2021-05-12T02:00:00,xelk,2095,0.517,1.223,2.4,1.177
2021-05-12T03:00:00,xelk,2095,0.267,1.212,2.4,1.188
2021-05-12T04:00:00,xelk,2095,0.75,1.211,2.4,1.189
2021-05-12T05:00:00,xelk,2095,-0.4,1.224,2.4,1.176
2021-05-12T06:00:00,xelk,2095,-0.967,1.208,2.4,1.192
2021-05-12T07:00:00,xelk,2095,-1.133,1.224,2.4,1.176
2021-05-12T08:00:00,xelk,2095,-0.533,1.211,2.4,1.189
2021-05-12T09:00:00,xelk,2095,3.717,1.216,2.4,1.184
2021-05-12T10:00:00,xelk,2095,6.3,1.213,2.4,1.187
2021-05-12T11:00:00,xelk,2095,7.617,1.224,2.4,1.176
2021-05-12T12:00:00,xelk,2095,8.6,1.22,2.4,1.18
2021-05-12T13:00:00,xelk,2095,9.52,1.225,2.4,1.175
2021-05-12T14:00:00,xelk,2095,10.63,1.241,2.4,1.159
2021-05-12T15:00:00,xelk,2095,10.32,1.243,2.4,1.157
2021-05-12T16:00:00,xelk,2095,10.05,1.246,2.4,1.154
2021-05-12T17:00:00,xelk,2095,9.65,1.249,2.4,1.151
2021-05-12T18:00:00,xelk,2095,10.02,1.252,2.4,1.148
2021-05-12T19:00:00,xelk,2095,9.68,1.246,2.4,1.154
2021-05-12T20:00:00,xelk,2095,7.767,1.262,2.4,1.138
2021-05-12T21:00:00,xelk,2095,6.517,1.258,2.4,1.142
2021-05-12T22:00:00,xelk,2095,5.55,1.251,2.4,1.149
2021-05-12T23:00:00,xelk,2095,5.35,1.249,2.4,1.151
2021-05-13T00:00:00,xelk,2095,4.717,1.255,2.4,1.145
2021-05-13T01:00:00,xelk,2095,5.25,1.255,2.4,1.145
2021-05-13T02:00:00,xelk,2095,5.417,1.257,2.4,1.143
2021-05-13T03:00:00,xelk,2095,4.35,1.261,2.4,1.139
2021-05-13T04:00:00,xelk,2095,3,1.264,2.4,1.136
2021-05-13T05:00:00,xelk,2095,2.167,1.262,2.4,1.138
2021-05-13T06:00:00,xelk,2095,2.05,1.263,2.4,1.137
2021-05-13T07:00:00,xelk,2095,1.983,1.261,2.4,1.139
2021-05-13T08:00:00,xelk,2095,2.417,1.258,2.4,1.142
2021-05-13T09:00:00,xelk,2095,5.467,1.273,2.4,1.127
2021-05-13T10:00:00,xelk,2095,7.517,1.272,2.4,1.128
2021-05-13T11:00:00,xelk,2095,8.58,1.274,2.4,1.126
2021-05-13T12:00:00,xelk,2095,9.98,1.282,2.4,1.118
2021-05-13T13:00:00,xelk,2095,11.37,1.286,2.4,1.114
2021-05-13T14:00:00,xelk,2095,11.25,1.291,2.4,1.109
2021-05-13T15:00:00,xelk,2095,12.23,1.293,2.4,1.107
2021-05-13T16:00:00,xelk,2095,10.75,1.296,2.4,1.104
2021-05-13T17:00:00,xelk,2095,11.15,1.295,2.4,1.105
2021-05-13T18:00:00,xelk,2095,11.33,1.304,2.4,1.096
2021-05-13T19:00:00,xelk,2095,11.28,1.31,2.4,1.09
2021-05-13T20:00:00,xelk,2095,9.13,1.312,2.4,1.088
2021-05-13T21:00:00,xelk,2095,7.233,1.318,2.4,1.082
2021-05-13T22:00:00,xelk,2095,5.717,1.316,2.4,1.084
2021-05-13T23:00:00,xelk,2095,5.167,1.316,2.4,1.084
2021-05-14T00:00:00,xelk,2095,5.2,1.321,2.4,1.079
2021-05-14T01:00:00,xelk,2095,4.317,1.322,2.4,1.078
2021-05-14T02:00:00,xelk,2095,3.95,1.321,2.4,1.079
2021-05-14T03:00:00,xelk,2095,3.633,1.325,2.4,1.075
2021-05-14T04:00:00,xelk,2095,3.1,1.324,2.4,1.076
2021-05-14T05:00:00,xelk,2095,2.6,1.326,2.4,1.074
2021-05-14T06:00:00,xelk,2095,2.65,1.325,2.4,1.075
2021-05-14T07:00:00,xelk,2095,2.717,1.323,2.4,1.077
2021-05-14T08:00:00,xelk,2095,3.967,1.321,2.4,1.079
2021-05-14T09:00:00,xelk,2095,6.183,1.317,2.4,1.083
2021-05-14T10:00:00,xelk,2095,7.917,1.315,2.4,1.085
2021-05-14T11:00:00,xelk,2095,9.03,1.321,2.4,1.079
2021-05-14T12:00:00,xelk,2095,10.13,1.324,2.4,1.076
2021-05-14T13:00:00,xelk,2095,11.18,1.325,2.4,1.075
2021-05-14T14:00:00,xelk,2095,12.02,1.342,2.4,1.058
2021-05-14T15:00:00,xelk,2095,12.38,1.343,2.4,1.057
2021-05-14T16:00:00,xelk,2095,11.47,1.349,2.4,1.051
2021-05-14T17:00:00,xelk,2095,10.87,1.348,2.4,1.052
2021-05-14T18:00:00,xelk,2095,11.38,1.358,2.4,1.042
2021-05-14T19:00:00,xelk,2095,12.28,1.379,2.4,1.021
2021-05-14T20:00:00,xelk,2095,10.13,1.386,2.4,1.014
2021-05-14T21:00:00,xelk,2095,7.5,1.391,2.4,1.009
2021-05-14T22:00:00,xelk,2095,6.767,1.389,2.4,1.011
2021-05-14T23:00:00,xelk,2095,6.533,1.393,2.4,1.007
2021-05-15T00:00:00,xelk,2095,6.733,1.399,2.4,1.001
2021-05-15T01:00:00,xelk,2095,5.933,1.4,2.4,1
2021-05-15T02:00:00,xelk,2095,4.6,1.396,2.4,1.004
2021-05-15T03:00:00,xelk,2095,4.117,1.4,2.4,1
2021-05-15T04:00:00,xelk,2095,3.383,1.403,2.4,0.997
2021-05-15T05:00:00,xelk,2095,3.217,1.401,2.4,0.999
2021-05-15T06:00:00,xelk,2095,2.983,1.397,2.4,1.003
2021-05-15T07:00:00,xelk,2095,3.467,1.39,2.4,1.01
2021-05-15T08:00:00,xelk,2095,3.767,1.391,2.4,1.009
2021-05-15T09:00:00,xelk,2095,6.7,1.369,2.4,1.031
2021-05-15T10:00:00,xelk,2095,9.18,1.363,2.4,1.037
2021-05-15T11:00:00,xelk,2095,11.22,1.368,2.4,1.032
2021-05-15T12:00:00,xelk,2095,11.87,1.377,2.4,1.023
2021-05-15T13:00:00,xelk,2095,11.6,1.387,2.4,1.013
2021-05-15T14:00:00,xelk,2095,13.02,1.403,2.4,0.997
2021-05-15T15:00:00,xelk,2095,13.67,1.399,2.4,1.001
2021-05-15T16:00:00,xelk,2095,12.62,1.401,2.4,0.999
2021-05-15T17:00:00,xelk,2095,12.65,1.402,2.4,0.998
2021-05-15T18:00:00,xelk,2095,13.12,1.411,2.4,0.989
2021-05-15T19:00:00,xelk,2095,13.7,1.407,2.4,0.993
2021-05-15T20:00:00,xelk,2095,11.25,1.419,2.4,0.981
2021-05-15T21:00:00,xelk,2095,8.22,1.417,2.4,0.983
2021-05-15T22:00:00,xelk,2095,7.7,1.421,2.4,0.979
2021-05-15T23:00:00,xelk,2095,7.217,1.421,2.4,0.979
2021-05-16T00:00:00,xelk,2095,6.9,1.42,2.4,0.98
2021-05-16T01:00:00,xelk,2095,7.3,1.421,2.4,0.979
2021-05-16T02:00:00,xelk,2095,5.867,1.423,2.4,0.977
2021-05-16T03:00:00,xelk,2095,4.9,1.422,2.4,0.978
2021-05-16T04:00:00,xelk,2095,4.867,1.423,2.4,0.977
2021-05-16T05:00:00,xelk,2095,4.817,1.42,2.4,0.98
2021-05-16T06:00:00,xelk,2095,4.733,1.426,2.4,0.974
2021-05-16T07:00:00,xelk,2095,5.033,1.422,2.4,0.978
2021-05-16T08:00:00,xelk,2095,5.467,1.419,2.4,0.981
2021-05-16T09:00:00,xelk,2095,8.48,1.428,2.4,0.972
2021-05-16T10:00:00,xelk,2095,12.1,1.414,2.4,0.986
2021-05-16T11:00:00,xelk,2095,13.2,1.42,2.4,0.98
2021-05-16T12:00:00,xelk,2095,13.97,1.428,2.4,0.972
2021-05-16T13:00:00,xelk,2095,14.93,1.435,2.4,0.965
2021-05-16T14:00:00,xelk,2095,14.88,1.445,2.4,0.955
2021-05-16T15:00:00,xelk,2095,15.13,1.454,2.4,0.946
2021-05-16T16:00:00,xelk,2095,14.17,1.452,2.4,0.948
2021-05-16T17:00:00,xelk,2095,14.35,1.456,2.4,0.944
2021-05-16T18:00:00,xelk,2095,15.17,1.456,2.4,0.944
2021-05-16T19:00:00,xelk,2095,14.85,1.467,2.4,0.933
2021-05-16T20:00:00,xelk,2095,12.28,1.483,2.4,0.917
2021-05-16T21:00:00,xelk,2095,9.9,1.492,2.4,0.908
2021-05-16T22:00:00,xelk,2095,7.433,1.493,2.4,0.907
2021-05-16T23:00:00,xelk,2095,6.9,1.489,2.4,0.911
2021-05-17T00:00:00,xelk,2095,6.417,1.493,2.4,0.907
2021-05-17T01:00:00,xelk,2095,6.15,1.494,2.4,0.906
2021-05-17T02:00:00,xelk,2095,5.767,1.498,2.4,0.902
2021-05-17T03:00:00,xelk,2095,5.517,1.496,2.4,0.904
2021-05-17T04:00:00,xelk,2095,5.717,1.498,2.4,0.902
2021-05-17T05:00:00,xelk,2095,5.4,1.499,2.4,0.901
2021-05-17T06:00:00,xelk,2095,5.6,1.496,2.4,0.904
2021-05-17T07:00:00,xelk,2095,6.133,1.499,2.4,0.901
2021-05-17T08:00:00,xelk,2095,5.917,1.488,2.4,0.912
2021-05-17T09:00:00,xelk,2095,9.05,1.477,2.4,0.923
2021-05-17T10:00:00,xelk,2095,11.82,1.473,2.4,0.927
2021-05-17T11:00:00,xelk,2095,13.57,1.483,2.4,0.917
2021-05-17T12:00:00,xelk,2095,14.58,1.491,2.4,0.909
2021-05-17T13:00:00,xelk,2095,15.55,1.495,2.4,0.905
2021-05-17T14:00:00,xelk,2095,16.23,1.506,2.4,0.894
2021-05-17T15:00:00,xelk,2095,17.1,1.522,2.4,0.878
2021-05-17T16:00:00,xelk,2095,16.13,1.518,2.4,0.882
2021-05-17T17:00:00,xelk,2095,16.07,1.518,2.4,0.882
2021-05-17T18:00:00,xelk,2095,15.87,1.521,2.4,0.879
2021-05-17T19:00:00,xelk,2095,15.45,1.524,2.4,0.876
2021-05-17T20:00:00,xelk,2095,12.95,1.531,2.4,0.869
2021-05-17T21:00:00,xelk,2095,9.82,1.535,2.4,0.865
2021-05-17T22:00:00,xelk,2095,8.57,1.533,2.4,0.867
2021-05-17T23:00:00,xelk,2095,8.17,1.533,2.4,0.867
2021-05-18T00:00:00,xelk,2095,6.283,1.537,2.4,0.863
2021-05-18T01:00:00,xelk,2095,6.817,1.542,2.4,0.858
2021-05-18T02:00:00,xelk,2095,6.417,1.546,2.4,0.854
2021-05-18T03:00:00,xelk,2095,5.733,1.552,2.4,0.848
2021-05-18T04:00:00,xelk,2095,3.933,1.555,2.4,0.845
2021-05-18T05:00:00,xelk,2095,3.05,1.554,2.4,0.846
2021-05-18T06:00:00,xelk,2095,2.75,1.557,2.4,0.843
2021-05-18T07:00:00,xelk,2095,2.033,1.556,2.4,0.844
2021-05-18T08:00:00,xelk,2095,2.067,1.558,2.4,0.842
2021-05-18T09:00:00,xelk,2095,3.1,1.579,2.4,0.821
2021-05-18T10:00:00,xelk,2095,3.467,1.568,2.4,0.832
2021-05-18T11:00:00,xelk,2095,3.467,1.569,2.4,0.831
2021-05-18T12:00:00,xelk,2095,2.267,1.591,2.4,0.809
2021-05-18T13:00:00,xelk,2095,1.233,1.586,2.4,0.814
2021-05-18T14:00:00,xelk,2095,1.017,1.594,2.4,0.806
2021-05-18T15:00:00,xelk,2095,1.05,1.591,2.4,0.809
2021-05-18T16:00:00,xelk,2095,1.183,1.589,2.4,0.811
2021-05-18T17:00:00,xelk,2095,1.883,1.589,2.4,0.811
2021-05-18T18:00:00,xelk,2095,2.75,1.597,2.4,0.803
2021-05-18T19:00:00,xelk,2095,2.867,1.599,2.4,0.801
2021-05-18T20:00:00,xelk,2095,1.85,1.601,2.4,0.799
2021-05-18T21:00:00,xelk,2095,1.117,1.603,2.4,0.797
2021-05-18T22:00:00,xelk,2095,0.367,1.603,2.4,0.797
2021-05-18T23:00:00,xelk,2095,0.117,1.604,2.4,0.796
2021-05-19T00:00:00,xelk,2095,-0.233,1.606,2.4,0.794
2021-05-19T01:00:00,xelk,2095,-0.533,1.606,2.4,0.794
2021-05-19T02:00:00,xelk,2095,-0.75,1.605,2.4,0.795
2021-05-19T03:00:00,xelk,2095,-0.417,1.606,2.4,0.794
2021-05-19T04:00:00,xelk,2095,-0.45,1.606,2.4,0.794
2021-05-19T05:00:00,xelk,2095,-0.483,1.606,2.4,0.794
2021-05-19T06:00:00,xelk,2095,-0.417,1.605,2.4,0.795
2021-05-19T07:00:00,xelk,2095,-0.117,1.606,2.4,0.794
2021-05-19T08:00:00,xelk,2095,0.05,1.61,2.4,0.79
2021-05-19T09:00:00,xelk,2095,-0.133,1.612,2.4,0.788
2021-05-19T10:00:00,xelk,2095,-1,1.612,2.4,0.788
2021-05-19T11:00:00,xelk,2095,-1.1,1.61,2.4,0.79
2021-05-19T12:00:00,xelk,2095,-0.683,1.619,2.4,0.781
2021-05-19T13:00:00,xelk,2095,-0.717,1.595,2.4,0.805
2021-05-19T14:00:00,xelk,2095,-0.817,1.58,2.4,0.82
2021-05-19T15:00:00,xelk,2095,-1,1.593,2.4,0.807
2021-05-19T16:00:00,xelk,2095,-1.183,1.598,2.4,0.802
2021-05-19T17:00:00,xelk,2095,-0.733,1.593,2.4,0.807
2021-05-19T18:00:00,xelk,2095,-0.1,1.602,2.4,0.798
2021-05-19T19:00:00,xelk,2095,0.233,1.577,2.4,0.823
2021-05-19T20:00:00,xelk,2095,-0.133,1.589,2.4,0.811
2021-05-19T21:00:00,xelk,2095,-0.5,1.635,2.4,0.765
2021-05-19T22:00:00,xelk,2095,-1.05,1.606,2.4,0.794
2021-05-19T23:00:00,xelk,2095,-1.4,1.572,2.4,0.828
2021-05-20T00:00:00,xelk,2095,-1.483,1.582,2.4,0.818
2021-05-20T01:00:00,xelk,2095,-1.617,1.533,2.4,0.867
2021-05-20T02:00:00,xelk,2095,-1.817,1.519,2.4,0.881
2021-05-20T03:00:00,xelk,2095,-2.017,1.507,2.4,0.893
2021-05-20T04:00:00,xelk,2095,-2.117,1.523,2.4,0.877
2021-05-20T05:00:00,xelk,2095,-2.183,1.524,2.4,0.876
2021-05-20T06:00:00,xelk,2095,-2.133,1.528,2.4,0.872
2021-05-20T07:00:00,xelk,2095,-2.233,1.549,2.4,0.851
2021-05-20T08:00:00,xelk,2095,-2.233,1.303,2.4,1.097
2021-05-20T09:00:00,xelk,2095,-1.833,1.536,2.4,0.864
2021-05-20T10:00:00,xelk,2095,-1,1.532,2.4,0.868
2021-05-20T11:00:00,xelk,2095,-0.567,1.493,2.4,0.907
2021-05-20T12:00:00,xelk,2095,-0.667,1.484,2.4,0.916
2021-05-20T13:00:00,xelk,2095,0.15,1.494,2.4,0.906
2021-05-20T14:00:00,xelk,2095,0.583,1.502,2.4,0.898
2021-05-20T15:00:00,xelk,2095,0.783,1.502,2.4,0.898
2021-05-20T16:00:00,xelk,2095,0.7,1.502,2.4,0.898
2021-05-20T17:00:00,xelk,2095,0.283,1.482,2.4,0.918
2021-05-20T18:00:00,xelk,2095,-0.383,1.503,2.4,0.897
2021-05-20T19:00:00,xelk,2095,-0.85,1.482,2.4,0.918
2021-05-20T20:00:00,xelk,2095,-1.133,1.494,2.4,0.906
2021-05-20T21:00:00,xelk,2095,-1.35,1.504,2.4,0.896
2021-05-20T22:00:00,xelk,2095,-1.683,1.508,2.4,0.892
2021-05-20T23:00:00,xelk,2095,-1.85,1.507,2.4,0.893
2021-05-21T00:00:00,xelk,2095,-1.667,1.514,2.4,0.886
2021-05-21T01:00:00,xelk,2095,-1.85,1.518,2.4,0.882
2021-05-21T02:00:00,xelk,2095,-2.117,1.517,2.4,0.883
2021-05-21T03:00:00,xelk,2095,-2.3,1.508,2.4,0.892
2021-05-21T04:00:00,xelk,2095,-2.4,1.503,2.4,0.897
2021-05-21T05:00:00,xelk,2095,-2.5,1.503,2.4,0.897
2021-05-21T06:00:00,xelk,2095,-2.7,1.525,2.4,0.875
2021-05-21T07:00:00,xelk,2095,-2.867,1.025,2.4,1.375
2021-05-21T08:00:00,xelk,2095,-2.883,1.514,2.4,0.886
2021-05-21T09:00:00,xelk,2095,-2.5,1.493,2.4,0.907
2021-05-21T10:00:00,xelk,2095,-2.617,1.473,2.4,0.927
2021-05-21T11:00:00,xelk,2095,-2.117,1.496,2.4,0.904
2021-05-21T12:00:00,xelk,2095,-1.817,1.493,2.4,0.907
2021-05-21T13:00:00,xelk,2095,-1.917,1.518,2.4,0.882
2021-05-21T14:00:00,xelk,2095,-2,1.239,2.4,1.161
2021-05-21T15:00:00,xelk,2095,-2.117,1.454,2.4,0.946
2021-05-21T16:00:00,xelk,2095,-1.117,1.484,2.4,0.916
2021-05-21T17:00:00,xelk,2095,-0.85,1.497,2.4,0.903
2021-05-21T18:00:00,xelk,2095,-1.317,1.508,2.4,0.892
2021-05-21T19:00:00,xelk,2095,-1.6,1.511,2.4,0.889
2021-05-21T20:00:00,xelk,2095,-1.8,1.512,2.4,0.888
2021-05-21T21:00:00,xelk,2095,-2.5,1.51,2.4,0.89
2021-05-21T22:00:00,xelk,2095,-2.867,1.51,2.4,0.89
2021-05-21T23:00:00,xelk,2095,-3.133,1.51,2.4,0.89
2021-05-22T00:00:00,xelk,2095,-3.4,1.478,2.4,0.922
2021-05-22T01:00:00,xelk,2095,-3.667,1.485,2.4,0.915
2021-05-22T02:00:00,xelk,2095,-4.033,1.502,2.4,0.898
2021-05-22T03:00:00,xelk,2095,-4.25,1.52,2.4,0.88
2021-05-22T04:00:00,xelk,2095,-4.267,1.521,2.4,0.879
2021-05-22T05:00:00,xelk,2095,-4.1,1.472,2.4,0.928
2021-05-22T06:00:00,xelk,2095,-3.833,1.492,2.4,0.908
2021-05-22T07:00:00,xelk,2095,-3.8,1.491,2.4,0.909
2021-05-22T08:00:00,xelk,2095,-3.333,1.471,2.4,0.929
2021-05-22T09:00:00,xelk,2095,-1.717,1.474,2.4,0.926
2021-05-22T10:00:00,xelk,2095,-1.117,1.481,2.4,0.919
2021-05-22T11:00:00,xelk,2095,2.167,1.485,2.4,0.915
2021-05-22T12:00:00,xelk,2095,1.85,1.484,2.4,0.916
2021-05-22T13:00:00,xelk,2095,4.283,1.502,2.4,0.898
2021-05-22T14:00:00,xelk,2095,5.633,1.519,2.4,0.881
2021-05-22T15:00:00,xelk,2095,6.667,1.535,2.4,0.865
2021-05-22T16:00:00,xelk,2095,6.55,1.542,2.4,0.858
2021-05-22T17:00:00,xelk,2095,6.817,1.55,2.4,0.85
2021-05-22T18:00:00,xelk,2095,7.35,1.548,2.4,0.852
2021-05-22T19:00:00,xelk,2095,7.817,1.551,2.4,0.849
2021-05-22T20:00:00,xelk,2095,7,1.557,2.4,0.843
2021-05-22T21:00:00,xelk,2095,5.35,1.563,2.4,0.837
2021-05-22T22:00:00,xelk,2095,3.433,1.562,2.4,0.838
2021-05-22T23:00:00,xelk,2095,3.05,1.566,2.4,0.834
2021-05-23T00:00:00,xelk,2095,2.183,1.568,2.4,0.832
2021-05-23T01:00:00,xelk,2095,1.317,1.566,2.4,0.834
2021-05-23T02:00:00,xelk,2095,1.733,1.564,2.4,0.836
2021-05-23T03:00:00,xelk,2095,2.583,1.566,2.4,0.834
2021-05-23T04:00:00,xelk,2095,1.867,1.569,2.4,0.831
2021-05-23T05:00:00,xelk,2095,1.283,1.571,2.4,0.829
2021-05-23T06:00:00,xelk,2095,0.417,1.571,2.4,0.829
2021-05-23T07:00:00,xelk,2095,0.333,1.572,2.4,0.828
2021-05-23T08:00:00,xelk,2095,0.05,1.577,2.4,0.823
2021-05-23T09:00:00,xelk,2095,-0.317,1.582,2.4,0.818
2021-05-23T10:00:00,xelk,2095,-0.933,1.601,2.4,0.799
2021-05-23T11:00:00,xelk,2095,-1.15,1.596,2.4,0.804
2021-05-23T12:00:00,xelk,2095,-1.433,1.564,2.4,0.836
2021-05-23T13:00:00,xelk,2095,-1.383,1.596,2.4,0.804
2021-05-23T14:00:00,xelk,2095,-1.517,1.539,2.4,0.861
2021-05-23T15:00:00,xelk,2095,-0.967,1.542,2.4,0.858
2021-05-23T16:00:00,xelk,2095,-0.417,1.519,2.4,0.881
2021-05-23T17:00:00,xelk,2095,0.033,1.462,2.4,0.938
2021-05-23T18:00:00,xelk,2095,0.383,1.464,2.4,0.936
2021-05-23T19:00:00,xelk,2095,0.633,1.487,2.4,0.913
2021-05-23T20:00:00,xelk,2095,0.283,1.503,2.4,0.897
2021-05-23T21:00:00,xelk,2095,0.217,1.503,2.4,0.897
2021-05-23T22:00:00,xelk,2095,0.717,1.486,2.4,0.914
2021-05-23T23:00:00,xelk,2095,1.017,1.45,2.4,0.95
2021-05-24T00:00:00,xelk,2095,1.067,1.448,2.4,0.952
2021-05-24T01:00:00,xelk,2095,0.933,1.492,2.4,0.908
2021-05-24T02:00:00,xelk,2095,0.783,1.487,2.4,0.913
2021-05-24T03:00:00,xelk,2095,0.783,1.498,2.4,0.902
2021-05-24T04:00:00,xelk,2095,0.8,1.501,2.4,0.899
2021-05-24T05:00:00,xelk,2095,0.783,1.496,2.4,0.904
2021-05-24T06:00:00,xelk,2095,0.633,1.485,2.4,0.915
2021-05-24T07:00:00,xelk,2095,0.467,1.496,2.4,0.904
2021-05-24T08:00:00,xelk,2095,0.417,1.511,2.4,0.889
2021-05-24T09:00:00,xelk,2095,0.617,1.507,2.4,0.893
2021-05-24T10:00:00,xelk,2095,0.883,1.503,2.4,0.897
2021-05-24T11:00:00,xelk,2095,0.933,1.495,2.4,0.905
2021-05-24T12:00:00,xelk,2095,1.233,1.504,2.4,0.896
2021-05-24T13:00:00,xelk,2095,2.167,1.503,2.4,0.897
2021-05-24T14:00:00,xelk,2095,3.2,1.512,2.4,0.888
2021-05-24T15:00:00,xelk,2095,4.15,1.52,2.4,0.88
2021-05-24T16:00:00,xelk,2095,4.15,1.517,2.4,0.883
2021-05-24T17:00:00,xelk,2095,3.75,1.523,2.4,0.877
2021-05-24T18:00:00,xelk,2095,4.033,1.532,2.4,0.868
2021-05-24T19:00:00,xelk,2095,3.583,1.529,2.4,0.871
2021-05-24T20:00:00,xelk,2095,4.283,1.541,2.4,0.859
2021-05-24T21:00:00,xelk,2095,3.867,1.534,2.4,0.866
2021-05-24T22:00:00,xelk,2095,3.233,1.531,2.4,0.869
2021-05-24T23:00:00,xelk,2095,2.683,1.543,2.4,0.857
2021-05-25T00:00:00,xelk,2095,2.683,1.542,2.4,0.858
2021-05-25T01:00:00,xelk,2095,2.55,1.525,2.4,0.875
2021-05-25T02:00:00,xelk,2095,2.367,1.528,2.4,0.872
2021-05-25T03:00:00,xelk,2095,2.433,1.556,2.4,0.844
2021-05-25T04:00:00,xelk,2095,2.35,1.556,2.4,0.844
2021-05-25T05:00:00,xelk,2095,1.95,1.557,2.4,0.843
2021-05-25T06:00:00,xelk,2095,1.633,1.559,2.4,0.841
2021-05-25T07:00:00,xelk,2095,1.433,1.558,2.4,0.842
2021-05-25T08:00:00,xelk,2095,1.35,1.552,2.4,0.848
2021-05-25T09:00:00,xelk,2095,4.65,1.546,2.4,0.854
2021-05-25T10:00:00,xelk,2095,6.133,1.52,2.4,0.88
2021-05-25T11:00:00,xelk,2095,6.083,1.532,2.4,0.868
2021-05-25T12:00:00,xelk,2095,6.25,1.536,2.4,0.864
2021-05-25T13:00:00,xelk,2095,7.1,1.531,2.4,0.869
2021-05-25T14:00:00,xelk,2095,5.233,1.531,2.4,0.869
2021-05-25T15:00:00,xelk,2095,6.417,1.565,2.4,0.835
2021-05-25T16:00:00,xelk,2095,6.3,1.568,2.4,0.832
2021-05-25T17:00:00,xelk,2095,6.383,1.574,2.4,0.826
2021-05-25T18:00:00,xelk,2095,7.067,1.57,2.4,0.83
2021-05-25T19:00:00,xelk,2095,6.117,1.576,2.4,0.824
2021-05-25T20:00:00,xelk,2095,4.9,1.599,2.4,0.801
2021-05-25T21:00:00,xelk,2095,4.1,1.597,2.4,0.803
2021-05-25T22:00:00,xelk,2095,3.183,1.589,2.4,0.811
2021-05-25T23:00:00,xelk,2095,2.733,1.601,2.4,0.799
2021-05-26T00:00:00,xelk,2095,2.283,1.583,2.4,0.817
2021-05-26T01:00:00,xelk,2095,1.983,1.579,2.4,0.821
2021-05-26T02:00:00,xelk,2095,1.6,1.59,2.4,0.81
2021-05-26T03:00:00,xelk,2095,0.717,1.597,2.4,0.803
2021-05-26T04:00:00,xelk,2095,0.2,1.592,2.4,0.808
2021-05-26T05:00:00,xelk,2095,0.15,1.631,2.4,0.769
2021-05-26T06:00:00,xelk,2095,0.1,1.589,2.4,0.811
2021-05-26T07:00:00,xelk,2095,0.133,1.525,2.4,0.875
2021-05-26T08:00:00,xelk,2095,0.5,1.521,2.4,0.879
2021-05-26T09:00:00,xelk,2095,1.033,1.514,2.4,0.886
2021-05-26T10:00:00,xelk,2095,1.25,1.509,2.4,0.891
2021-05-26T11:00:00,xelk,2095,1.233,1.507,2.4,0.893
2021-05-26T12:00:00,xelk,2095,1.25,1.546,2.4,0.854
2021-05-26T13:00:00,xelk,2095,1.517,1.572,2.4,0.828
2021-05-26T14:00:00,xelk,2095,1.45,1.554,2.4,0.846
2021-05-26T15:00:00,xelk,2095,2.017,1.56,2.4,0.84
2021-05-26T16:00:00,xelk,2095,2.733,1.542,2.4,0.858
2021-05-26T17:00:00,xelk,2095,3.983,1.554,2.4,0.846
2021-05-26T18:00:00,xelk,2095,6.033,1.563,2.4,0.837
2021-05-26T19:00:00,xelk,2095,7.317,1.592,2.4,0.808
