License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,success rate,Bulls,Cows,Total Harvest,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points,,year,hunter_days
2009,590,R,1425,10026,7,0.072222222,108,135,260,17,44,216,0,40,68,,,
2009,590,SUM,1623,11505,7,0.072222222,168,158,345,20,79,266,5,56,106,,,
2009,5XX,N,3,6,2,0.072222222,3,2,5,0,0,5,0,0,3,,,
2009,5XX,SUM,20,126,6,0.072222222,3,2,5,0,0,5,0,0,3,,,
2009,600,N,9,39,4,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,600,R,82,410,5,0.072222222,6,6,15,3,0,15,0,3,3,,,
2009,600,SUM,91,448,5,0.072222222,6,6,15,3,0,15,0,3,3,,,
2009,611,N,5,27,5,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,611,R,17,135,8,0.072222222,6,0,6,0,0,6,0,6,0,,,
2009,611,SUM,22,162,7,0.072222222,6,0,6,0,0,6,0,6,0,,,
2009,620,N,104,705,7,0.072222222,21,16,40,3,33,7,0,5,16,,,
2009,620,R,825,5665,7,0.072222222,80,44,130,6,55,75,3,19,58,,,
2009,620,SUM,929,6370,7,0.072222222,101,60,170,8,88,82,3,24,75,,,
2009,621,N,104,583,6,0.072222222,1,13,14,0,10,4,0,0,1,,,
2009,621,R,705,4221,6,0.072222222,52,79,134,4,27,108,8,18,26,,,
2009,621,SUM,809,4804,6,0.072222222,53,92,148,4,36,112,8,18,27,,,
2009,622,N,93,499,5,0.072222222,1,24,27,2,0,27,0,0,1,,,
2009,622,R,820,4322,5,0.072222222,75,204,292,13,35,257,6,20,49,,,
2009,622,SUM,913,4821,5,0.072222222,76,227,318,15,35,284,6,20,51,,,
2009,630,N,11,50,5,0.072222222,0,2,2,0,0,2,0,0,0,,,
2009,630,R,67,430,6,0.072222222,0,3,3,0,1,2,0,0,0,,,
2009,630,SUM,78,480,6,0.072222222,0,5,5,0,1,4,0,0,0,,,
2009,631,N,27,166,6,0.072222222,6,1,7,0,5,2,0,0,6,,,
2009,631,R,326,1754,5,0.072222222,45,43,90,2,32,58,4,22,20,,,
2009,631,SUM,353,1920,5,0.072222222,51,45,98,2,37,61,4,22,26,,,
2009,632,N,28,163,6,0.072222222,4,0,4,0,4,0,0,2,2,,,
2009,632,R,174,1360,8,0.072222222,20,23,45,2,13,32,2,4,14,,,
2009,632,SUM,201,1523,8,0.072222222,24,23,49,2,17,32,2,6,16,,,
2009,640,N,2,27,14,0.072222222,3,0,3,0,3,0,0,3,0,,,
2009,640,R,12,50,4,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,640,SUM,14,78,6,0.072222222,3,0,3,0,3,0,0,3,0,,,
2009,650,N,2,24,12,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,650,R,15,176,12,0.072222222,0,2,2,0,0,2,0,0,0,,,
2009,650,SUM,17,200,12,0.072222222,0,2,2,0,0,2,0,0,0,,,
2009,651,N,4,26,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,651,R,36,270,7,0.072222222,3,0,3,0,0,3,0,0,3,,,
2009,651,SUM,41,296,7,0.072222222,3,0,3,0,0,3,0,0,3,,,
2009,680,N,0,0,0,0.072222222,0,0,0,0,0,0,0,0,0,,,
2009,680,R,34,218,6,0.072222222,0,5,6,2,0,6,0,0,0,,,
2009,680,SUM,34,218,6,0.072222222,0,5,6,2,0,6,0,0,0,,,
2009,690,N,27,129,5,0.072222222,2,0,2,0,2,0,0,0,2,,,
2009,690,R,340,1926,6,0.072222222,28,29,60,3,4,57,0,2,27,,,
2009,690,SUM,366,2055,6,0.072222222,30,29,62,3,6,57,0,2,29,,,
2009,6XX,N,0,0,0,0.072222222,2,0,2,0,2,0,0,0,2,,,
2009,6XX,SUM,6,54,10,0.072222222,2,0,2,0,2,0,0,0,2,,,
2009,700,N,189,1316,7,0.072222222,54,22,78,2,40,38,4,14,37,,,
2009,700,R,1160,7697,7,0.072222222,164,151,330,15,50,280,10,28,123,,,
2009,700,SUM,1348,9013,7,0.072222222,218,173,408,17,90,318,14,42,159,,,
2009,701,N,26,219,9,0.072222222,11,2,15,2,8,7,2,0,9,,,
2009,701,R,154,924,6,0.072222222,16,12,34,6,0,34,7,2,8,,,
2009,701,SUM,180,1143,6,0.072222222,28,14,49,8,8,42,9,2,17,,,
2009,702,N,30,151,5,0.072222222,9,0,9,0,9,0,0,0,9,,,
2009,702,R,245,1420,6,0.072222222,26,8,34,0,12,22,0,8,18,,,
2009,702,SUM,275,1571,6,0.072222222,35,8,43,0,21,22,0,8,27,,,
2009,703,N,8,46,6,0.072222222,3,0,3,0,0,3,0,3,0,,,
2009,703,R,142,1104,8,0.072222222,5,6,11,0,0,11,0,2,3,,,
2009,703,SUM,151,1150,8,0.072222222,8,6,14,0,0,14,0,5,3,,,
2009,704,N,150,1017,7,0.072222222,16,11,27,0,16,10,0,0,16,,,
2009,704,R,690,5230,8,0.072222222,54,58,119,7,26,93,3,8,42,,,
2009,704,SUM,840,6247,7,0.072222222,69,69,145,7,42,103,3,8,58,,,
2009,705,N,42,267,6,0.072222222,7,6,13,0,7,6,0,0,7,,,
2009,705,R,138,842,6,0.072222222,16,6,22,0,6,16,0,6,10,,,
2009,705,SUM,180,1109,6,0.072222222,23,12,35,0,13,22,0,6,17,,,
2009,7XX,N,6,36,6,0.072222222,2,3,4,0,0,4,0,0,2,,,
2009,7XX,R,26,96,4,0.072222222,5,2,7,0,0,7,0,3,2,,,
2009,7XX,SUM,32,131,4,0.072222222,6,5,11,0,0,11,0,3,4,,,
2009,Reg_1,N,1928,17261,9,0.072222222,221,22,243,0,56,187,3,126,92,,,
2009,Reg_1,R,14498,148903,10,0.072222222,832,414,1287,41,183,1103,6,493,331,,,
2009,Reg_1,SUM,16426,166165,10,0.072222222,1053,435,1529,41,239,1290,9,619,423,,,
2009,Reg_2,N,2745,23803,9,0.072222222,274,84,362,5,54,308,0,156,118,,,
2009,Reg_2,R,22894,207171,9,0.072222222,1578,1690,3421,153,335,3086,13,1084,481,,,
2009,Reg_2,SUM,25639,230974,9,0.072222222,1852,1774,3783,157,390,3394,13,1240,599,,,
2009,Reg_3,N,6012,43443,7,0.072222222,1160,725,1981,96,238,1742,64,617,476,,,
2009,Reg_3,R,37989,293114,8,0.072222222,3299,4588,8411,524,569,7842,394,1768,1125,,,
2009,Reg_3,SUM,44001,336557,8,0.072222222,4459,5313,10391,619,807,9584,459,2385,1600,,,
2009,Reg_4,N,2189,13787,6,0.072222222,506,194,728,28,171,557,35,244,226,,,
2009,Reg_4,R,15178,97469,6,0.072222222,1324,1476,2951,151,409,2542,132,556,634,,,
2009,Reg_4,SUM,17367,111256,6,0.072222222,1829,1670,3678,179,580,3098,167,800,859,,,
2009,Reg_5,N,866,5479,6,0.072222222,196,80,287,10,60,227,33,61,103,,,
2009,Reg_5,R,6052,38470,6,0.072222222,532,610,1198,56,122,1076,85,205,242,,,
2009,Reg_5,SUM,6917,43949,6,0.072222222,728,690,1484,66,182,1303,117,266,345,,,
2009,Reg_6,N,399,2470,6,0.072222222,40,57,101,4,59,42,0,10,31,,,
2009,Reg_6,R,3278,21228,7,0.072222222,315,437,785,34,166,619,22,93,200,,,
2009,Reg_6,SUM,3677,23698,6,0.072222222,355,493,886,38,225,661,22,102,231,,,
2009,Reg_7,N,444,3052,7,0.072222222,102,44,150,4,81,69,6,17,80,,,
2009,Reg_7,R,2496,17312,7,0.072222222,286,243,556,28,93,463,20,57,206,,,
2009,Reg_7,SUM,2940,20363,7,0.072222222,388,287,706,31,174,532,26,74,285,,,
2009,Reg_X,N,19,90,5,0.072222222,6,3,9,0,0,9,0,6,0,,,
2009,Reg_X,R,88,493,6,0.072222222,0,6,6,0,0,6,0,0,0,,,
2009,Reg_X,SUM,108,583,5,0.072222222,6,9,15,0,0,15,0,6,0,,,
2009,State,N,13739,109386,8,0.280952034,2505,1208,3860,147,719,3140,140,1237,1124,,,
2009,State,R,95397,824152,9,0.19512144,8165,9464,18614,986,1878,16737,672,4256,3217,,,
2009,State,SUM,109136,933538,9,0.20592655,10670,10672,22474,1132,2597,19877,812,5493,4341,,,
2009,XXX,N,19,90,5,0.072222222,6,3,9,0,0,9,0,6,0,,,
2009,XXX,R,88,493,6,0.072222222,0,6,6,0,0,6,0,0,0,,,
2009,XXX,SUM,108,583,5,0.072222222,6,9,15,0,0,15,0,6,0,,,
2010,100,N,143,1077,8,0.072222222,8,0,8,0,0,8,0,3,6,,,
2010,100,R,1930,16618,9,0.072222222,50,50,104,4,8,96,3,31,17,,,
2010,100,SUM,2073,17695,9,0.072222222,58,50,113,4,8,104,3,33,22,,,
2010,101,N,55,463,8,0.072222222,8,0,8,0,3,6,0,3,6,,,
2010,101,R,1443,13485,9,0.072222222,58,40,103,6,0,103,0,47,11,,,
2010,101,SUM,1498,13948,9,0.072222222,67,40,112,6,3,109,0,50,17,,,
2010,102,N,25,150,6,0.072222222,3,0,3,0,0,3,0,3,0,,,
2010,102,R,1359,9788,7,0.072222222,25,14,39,0,3,36,0,11,14,,,
2010,102,SUM,1384,9938,7,0.072222222,28,14,42,0,3,39,0,14,14,,,
2010,103,N,66,510,8,0.072222222,3,0,3,0,0,3,0,0,3,,,
2010,103,R,1985,16144,8,0.072222222,58,55,116,3,14,102,0,33,25,,,
2010,103,SUM,2051,16654,8,0.072222222,61,55,119,3,14,105,0,33,28,,,
2010,104,N,81,590,7,0.072222222,6,0,6,0,0,6,0,3,3,,,
2010,104,R,1210,11147,9,0.072222222,64,36,102,3,11,91,0,39,25,,,
2010,104,SUM,1290,11736,9,0.072222222,69,36,108,3,11,97,0,42,28,,,
2010,109,N,8,39,5,0.072222222,3,0,3,0,0,3,3,0,0,,,
2010,109,R,340,2410,7,0.072222222,17,16,35,3,10,26,0,11,6,,,
2010,109,SUM,349,2449,7,0.072222222,19,16,38,3,10,29,3,11,6,,,
2010,110,N,67,418,6,0.072222222,6,0,6,0,0,6,0,3,3,,,
2010,110,R,1094,7448,7,0.072222222,58,16,78,4,11,67,3,36,20,,,
2010,110,SUM,1161,7866,7,0.072222222,64,16,84,4,11,73,3,39,22,,,
2010,120,N,31,203,7,0.072222222,3,0,3,0,3,0,0,0,3,,,
2010,120,R,1112,8205,7,0.072222222,22,22,47,3,3,45,0,14,8,,,
2010,120,SUM,1143,8409,7,0.072222222,25,22,50,3,6,45,0,14,11,,,
2010,121,N,524,3956,8,0.072222222,89,3,91,0,25,66,0,42,47,,,
2010,121,R,2298,21850,10,0.072222222,224,147,384,13,28,356,0,130,94,,,
2010,121,SUM,2822,25806,9,0.072222222,313,150,476,13,53,423,0,172,141,,,
2010,122,N,94,601,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,122,R,1211,9964,8,0.072222222,44,32,79,3,0,79,0,25,19,,,
2010,122,SUM,1305,10566,8,0.072222222,44,32,79,3,0,79,0,25,19,,,
2010,123,N,117,894,8,0.072222222,8,0,8,0,3,6,0,3,6,,,
2010,123,R,566,4810,9,0.072222222,55,19,78,4,10,69,0,28,28,,,
2010,123,SUM,683,5704,8,0.072222222,64,19,87,4,12,74,0,30,33,,,
2010,124,N,75,476,6,0.072222222,11,0,11,0,0,11,0,3,8,,,
2010,124,R,391,3985,10,0.072222222,11,14,28,3,3,25,0,3,8,,,
2010,124,SUM,466,4461,10,0.072222222,22,14,39,3,3,36,0,6,17,,,
2010,130,N,58,399,7,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,130,R,1224,8482,7,0.072222222,47,20,67,0,0,67,0,39,8,,,
2010,130,SUM,1282,8881,7,0.072222222,47,20,67,0,0,67,0,39,8,,,
2010,132,N,28,117,4,0.072222222,0,3,3,0,3,0,0,0,0,,,
2010,132,R,494,3189,7,0.072222222,19,18,39,3,5,35,0,11,8,,,
2010,132,SUM,522,3306,6,0.072222222,19,21,42,3,7,35,0,11,8,,,
2010,140,N,95,560,6,0.072222222,19,3,22,0,3,19,0,8,11,,,
2010,140,R,758,4948,7,0.072222222,85,14,99,0,22,77,0,31,55,,,
2010,140,SUM,852,5508,7,0.072222222,105,16,121,0,25,96,0,39,66,,,
2010,141,N,20,131,7,0.072222222,3,0,3,0,0,3,0,3,0,,,
2010,141,R,254,1826,7,0.072222222,22,11,33,0,11,22,0,8,14,,,
2010,141,SUM,274,1957,7,0.072222222,25,11,36,0,11,25,0,11,14,,,
2010,150,N,203,1388,7,0.072222222,47,0,47,0,0,47,0,19,28,,,
2010,150,R,230,1442,6,0.072222222,31,0,31,0,0,31,0,8,22,,,
2010,150,SUM,434,2829,7,0.072222222,78,0,78,0,0,78,0,28,50,,,
2010,151,N,76,534,7,0.072222222,17,0,17,0,0,17,0,6,11,,,
2010,151,R,67,497,7,0.072222222,11,0,11,0,3,8,0,0,11,,,
2010,151,SUM,144,1030,7,0.072222222,28,0,28,0,3,25,0,6,22,,,
2010,170,N,8,28,3,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,170,R,331,2495,8,0.072222222,3,3,8,3,6,3,0,0,3,,,
2010,170,SUM,340,2522,7,0.072222222,3,3,8,3,6,3,0,0,3,,,
2010,1XX,N,31,203,7,0.072222222,6,0,6,0,0,6,0,3,3,,,
2010,1XX,R,36,180,5,0.072222222,0,3,3,0,0,3,0,0,0,,,
2010,1XX,SUM,67,383,6,0.072222222,6,3,8,0,0,8,0,3,3,,,
2010,200,N,53,350,7,0.072222222,6,0,6,0,3,3,0,6,0,,,
2010,200,R,598,5137,9,0.072222222,45,4,51,3,6,46,0,25,20,,,
2010,200,SUM,651,5487,8,0.072222222,50,4,57,3,8,48,0,31,20,,,
2010,201,N,39,207,5,0.072222222,6,1,7,0,0,7,3,0,3,,,
2010,201,R,1311,10624,8,0.072222222,69,29,99,0,8,91,0,36,33,,,
2010,201,SUM,1350,10831,8,0.072222222,75,30,105,0,8,97,3,36,36,,,
2010,202,N,108,729,7,0.072222222,8,0,8,0,0,8,0,6,3,,,
2010,202,R,920,7967,9,0.072222222,36,22,58,0,3,56,0,17,20,,,
2010,202,SUM,1028,8695,9,0.072222222,44,22,67,0,3,64,0,22,22,,,
2010,203,N,50,284,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,203,R,1003,6285,6,0.072222222,28,15,43,0,0,43,0,17,11,,,
2010,203,SUM,1053,6569,6,0.072222222,28,15,43,0,0,43,0,17,11,,,
2010,204,N,64,529,8,0.072222222,3,0,3,0,3,0,0,3,0,,,
2010,204,R,1029,6224,6,0.072222222,61,22,85,2,8,77,0,31,31,,,
2010,204,SUM,1093,6753,6,0.072222222,64,22,88,2,11,77,0,33,31,,,
2010,210,N,217,1509,7,0.072222222,28,5,32,0,6,27,0,17,11,,,
2010,210,R,1088,7287,7,0.072222222,108,104,229,17,24,206,0,69,38,,,
2010,210,SUM,1306,8797,7,0.072222222,135,109,261,17,29,232,0,86,49,,,
2010,211,N,29,164,6,0.072222222,11,0,11,0,0,11,0,8,3,,,
2010,211,R,333,2325,7,0.072222222,25,48,73,0,10,63,3,8,14,,,
2010,211,SUM,362,2489,7,0.072222222,36,48,84,0,10,74,3,17,17,,,
2010,212,N,213,1450,7,0.072222222,42,5,48,2,16,32,0,30,11,,,
2010,212,R,1617,11137,7,0.072222222,152,161,331,18,26,306,0,97,55,,,
2010,212,SUM,1830,12587,7,0.072222222,193,166,379,20,41,338,0,127,66,,,
2010,213,N,63,375,6,0.072222222,8,4,12,0,0,12,0,8,0,,,
2010,213,R,654,5334,8,0.072222222,75,132,213,6,13,199,0,61,14,,,
2010,213,SUM,717,5708,8,0.072222222,83,136,225,6,13,211,0,69,14,,,
2010,214,N,53,357,7,0.072222222,6,0,6,0,3,3,0,0,6,,,
2010,214,R,502,3402,7,0.072222222,24,26,52,3,6,47,0,14,10,,,
2010,214,SUM,555,3758,7,0.072222222,29,26,58,3,8,50,0,14,16,,,
2010,215,N,158,1055,7,0.072222222,39,4,42,0,0,42,0,22,17,,,
2010,215,R,2102,16803,8,0.072222222,271,205,491,15,27,464,0,204,67,,,
2010,215,SUM,2260,17859,8,0.072222222,310,208,533,15,27,506,0,226,83,,,
2010,216,N,27,195,7,0.072222222,3,5,8,0,3,5,0,3,0,,,
2010,216,R,389,2543,7,0.072222222,28,23,51,0,6,46,0,20,8,,,
2010,216,SUM,416,2737,7,0.072222222,31,28,59,0,8,50,0,22,8,,,
2010,240,N,123,632,5,0.072222222,17,0,17,0,0,17,0,8,8,,,
2010,240,R,1167,7453,6,0.072222222,61,31,97,6,17,81,0,50,11,,,
2010,240,SUM,1290,8085,6,0.072222222,78,31,114,6,17,97,0,58,19,,,
2010,250,N,84,496,6,0.072222222,3,3,6,0,3,3,0,3,0,,,
2010,250,R,637,4691,7,0.072222222,53,6,62,3,21,41,0,36,17,,,
2010,250,SUM,721,5186,7,0.072222222,56,9,67,3,24,43,0,39,17,,,
2010,260,N,11,69,6,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,260,R,267,2127,8,0.072222222,11,24,38,3,16,22,0,6,6,,,
2010,260,SUM,278,2196,8,0.072222222,11,24,38,3,16,22,0,6,6,,,
2010,261,N,58,257,5,0.072222222,11,0,11,0,0,11,0,8,3,,,
2010,261,R,617,4557,7,0.072222222,47,17,67,3,8,59,0,33,14,,,
2010,261,SUM,674,4814,7,0.072222222,58,17,79,3,8,70,0,42,17,,,
2010,270,N,186,1332,7,0.072222222,36,3,39,0,3,36,0,28,8,,,
2010,270,R,2442,16283,7,0.072222222,239,90,333,4,20,314,3,128,108,,,
2010,270,SUM,2629,17615,7,0.072222222,275,92,372,4,22,350,3,156,117,,,
2010,280,N,88,643,7,0.072222222,6,6,11,0,3,8,3,0,3,,,
2010,280,R,234,1180,5,0.072222222,47,4,52,0,0,52,0,25,22,,,
2010,280,SUM,322,1823,6,0.072222222,53,10,63,0,3,60,3,25,25,,,
2010,281,N,194,1652,9,0.072222222,19,7,26,0,0,26,0,11,8,,,
2010,281,R,1237,10479,9,0.072222222,108,49,157,0,17,141,0,67,41,,,
2010,281,SUM,1431,12131,9,0.072222222,127,56,183,0,17,167,0,78,50,,,
2010,282,N,22,229,10,0.072222222,3,0,3,0,0,3,0,0,3,,,
2010,282,R,186,1125,6,0.072222222,11,21,32,0,4,28,0,8,3,,,
2010,282,SUM,208,1353,7,0.072222222,14,21,35,0,4,31,0,8,6,,,
2010,283,N,59,347,6,0.072222222,8,0,8,0,0,8,0,3,6,,,
2010,283,R,1349,8778,7,0.072222222,54,71,125,0,14,111,3,38,13,,,
2010,283,SUM,1407,9125,7,0.072222222,62,71,134,0,14,119,3,41,19,,,
2010,284,N,22,103,5,0.072222222,0,0,0,0,0,0,0,0,0,,,
2010,284,R,116,714,6,0.072222222,3,0,3,0,3,0,0,3,0,,,
2010,284,SUM,138,817,6,0.072222222,3,0,3,0,3,0,0,3,0,,,
2010,285,N,142,1184,8,0.072222222,22,0,22,0,0,22,0,11,11,,,
2010,285,R,1572,14055,9,0.072222222,70,80,153,3,14,139,3,42,25,,,
2010,285,SUM,1715,15239,9,0.072222222,92,80,175,3,14,161,3,53,36,,,
2010,290,N,12,187,15,0.072222222,3,4,7,0,7,0,0,0,3,,,
2010,290,R,219,1327,6,0.072222222,16,24,40,0,5,35,0,14,2,,,
2010,290,SUM,231,1514,7,0.072222222,18,28,46,0,12,35,0,14,4,,,
2010,291,N,67,371,6,0.072222222,11,0,11,0,0,11,0,8,3,,,
2010,291,R,747,4638,6,0.072222222,84,50,134,0,15,119,2,47,35,,,
2010,291,SUM,814,5008,6,0.072222222,95,50,145,0,15,130,2,56,38,,,
2010,292,N,109,913,8,0.072222222,13,0,13,0,3,10,6,7,0,,,
2010,292,R,1731,12670,7,0.072222222,86,87,179,6,2,177,0,61,25,,,
2010,292,SUM,1840,13583,7,0.072222222,99,87,192,6,5,187,6,68,25,,,
2010,293,N,167,1317,8,0.072222222,25,0,25,0,3,22,0,14,11,,,
2010,293,R,1259,9466,8,0.072222222,119,26,147,3,11,136,0,75,44,,,
2010,293,SUM,1426,10783,8,0.072222222,144,26,172,3,14,158,0,89,55,,,
2010,298,N,39,194,5,0.072222222,8,3,11,0,0,11,0,6,3,,,
2010,298,R,673,4290,6,0.072222222,45,122,172,6,10,162,0,36,8,,,
2010,298,SUM,712,4484,6,0.072222222,53,125,184,6,10,174,0,42,11,,,
2010,2XX,N,45,270,6,0.072222222,6,0,6,0,0,6,0,3,3,,,
2010,2XX,R,80,312,4,0.072222222,0,11,11,0,0,11,0,0,0,,,
2010,2XX,SUM,124,583,5,0.072222222,6,11,17,0,0,17,0,3,3,,,
2010,300,N,274,1695,6,0.072222222,35,31,73,8,6,68,0,29,6,,,
2010,300,R,904,4932,6,0.072222222,63,129,205,13,19,186,0,39,25,,,
2010,300,SUM,1178,6627,6,0.072222222,98,160,278,20,24,254,0,68,30,,,
2010,301,N,127,765,6,0.072222222,21,6,26,0,3,23,0,10,10,,,
2010,301,R,1095,7739,7,0.072222222,70,36,111,6,20,92,6,33,31,,,
2010,301,SUM,1221,8504,7,0.072222222,90,42,137,6,22,115,6,44,41,,,
2010,302,N,271,1670,6,0.072222222,29,19,49,2,2,47,0,21,8,,,
2010,302,R,482,2730,6,0.072222222,39,93,141,9,0,141,0,37,2,,,
2010,302,SUM,753,4401,6,0.072222222,68,112,191,11,2,189,0,58,10,,,
2010,309,N,26,117,5,0.072222222,6,0,6,0,0,6,0,3,3,,,
2010,309,R,232,1596,7,0.072222222,8,31,39,0,0,39,3,3,3,,,
2010,309,SUM,258,1713,7,0.072222222,14,31,44,0,0,44,3,6,6,,,
2010,310,N,151,1096,7,0.072222222,38,4,41,0,2,39,0,24,13,,,
2010,310,R,591,3968,7,0.072222222,113,16,129,0,19,110,0,36,77,,,
2010,310,SUM,742,5064,7,0.072222222,151,19,170,0,21,149,0,61,90,,,
2010,311,N,123,667,5,0.072222222,36,6,42,0,6,36,0,3,33,,,
2010,311,R,718,3941,6,0.072222222,77,128,213,8,16,197,0,33,44,,,
2010,311,SUM,841,4608,6,0.072222222,113,133,255,8,22,233,0,36,77,,,
2010,312,N,159,854,5,0.072222222,50,6,55,0,3,53,0,14,36,,,
2010,312,R,1249,7412,6,0.072222222,103,155,271,13,8,264,0,59,45,,,
2010,312,SUM,1408,8266,6,0.072222222,153,161,327,13,10,316,0,72,80,,,
2010,313,N,407,2178,5,0.072222222,111,6,119,3,0,119,0,44,66,,,
2010,313,R,890,5646,6,0.072222222,191,81,274,3,11,263,0,50,141,,,
2010,313,SUM,1297,7824,6,0.072222222,301,86,393,6,11,382,0,94,208,,,
2010,314,N,404,2458,6,0.072222222,95,57,154,2,19,135,0,21,74,,,
2010,314,R,1490,11526,8,0.072222222,138,405,574,30,19,554,0,55,83,,,
2010,314,SUM,1894,13984,7,0.072222222,234,461,728,33,38,690,0,76,157,,,
2010,315,N,408,2327,6,0.072222222,69,78,149,2,21,128,0,30,39,,,
2010,315,R,1421,9360,7,0.072222222,125,238,396,34,22,374,3,78,44,,,
2010,315,SUM,1829,11687,6,0.072222222,194,316,545,36,44,502,3,108,83,,,
2010,316,N,45,212,5,0.072222222,17,6,22,0,0,22,0,6,11,,,
2010,316,R,118,702,6,0.072222222,11,11,22,0,3,20,0,0,11,,,
2010,316,SUM,163,913,6,0.072222222,28,17,44,0,3,42,0,6,22,,,
2010,317,N,196,998,5,0.072222222,56,17,72,0,11,61,0,20,36,,,
2010,317,R,576,2850,5,0.072222222,37,111,160,11,6,154,0,17,21,,,
2010,317,SUM,772,3848,5,0.072222222,93,128,232,11,17,215,0,36,57,,,
2010,318,N,80,588,7,0.072222222,17,1,20,3,8,12,0,11,6,,,
2010,318,R,1191,10328,9,0.072222222,102,91,206,13,25,181,3,80,17,,,
2010,318,SUM,1272,10915,9,0.072222222,119,92,227,16,34,193,3,91,22,,,
2010,319,N,159,1043,7,0.072222222,14,3,17,0,3,14,0,6,8,,,
2010,319,R,854,6342,7,0.072222222,97,25,122,0,11,111,3,56,39,,,
2010,319,SUM,1013,7385,7,0.072222222,111,28,139,0,14,125,3,61,47,,,
2010,320,N,211,1404,7,0.072222222,24,19,43,0,0,43,0,19,6,,,
2010,320,R,1043,6464,6,0.072222222,65,109,180,6,3,177,0,42,21,,,
2010,320,SUM,1254,7867,6,0.072222222,89,129,223,6,3,220,0,60,27,,,
2010,321,N,217,1409,7,0.072222222,11,45,56,0,10,46,0,8,3,,,
2010,321,R,1178,6589,6,0.072222222,70,136,227,21,47,180,3,45,22,,,
2010,321,SUM,1394,7998,6,0.072222222,81,181,283,21,56,226,3,53,25,,,
2010,322,N,247,1589,6,0.072222222,39,24,63,0,8,54,0,33,6,,,
2010,322,R,574,3323,6,0.072222222,39,42,81,0,0,81,3,22,14,,,
2010,322,SUM,820,4912,6,0.072222222,78,66,144,0,8,135,3,56,19,,,
2010,323,N,239,1521,6,0.072222222,19,30,53,3,8,44,0,11,8,,,
2010,323,R,723,3699,5,0.072222222,55,67,123,0,10,113,0,30,25,,,
2010,323,SUM,962,5220,5,0.072222222,75,98,175,3,18,157,0,41,33,,,
2010,324,N,310,2174,7,0.072222222,50,22,72,0,19,53,0,42,8,,,
2010,324,R,912,5154,6,0.072222222,89,82,185,14,6,180,0,58,31,,,
2010,324,SUM,1222,7328,6,0.072222222,139,105,257,14,25,232,0,100,39,,,
2010,325,N,243,1423,6,0.072222222,36,14,55,5,3,52,0,28,8,,,
2010,325,R,1068,5393,5,0.072222222,105,45,158,8,11,147,0,72,33,,,
2010,325,SUM,1310,6816,5,0.072222222,141,58,212,13,14,199,0,100,41,,,
2010,326,N,93,561,6,0.072222222,8,0,8,0,0,8,0,8,0,,,
2010,326,R,367,1792,5,0.072222222,30,8,38,0,0,38,3,20,7,,,
2010,326,SUM,461,2353,5,0.072222222,38,8,46,0,0,46,3,28,7,,,
2010,327,N,231,1277,6,0.072222222,39,11,53,3,8,44,0,14,25,,,
2010,327,R,763,3625,5,0.072222222,67,55,130,8,6,125,0,42,25,,,
2010,327,SUM,994,4902,5,0.072222222,105,67,183,11,14,169,0,56,50,,,
2010,328,N,103,690,7,0.072222222,13,13,29,3,3,26,0,7,6,,,
2010,328,R,446,2597,6,0.072222222,43,57,105,5,9,96,0,30,13,,,
2010,328,SUM,549,3287,6,0.072222222,56,70,134,7,12,121,0,38,19,,,
2010,329,N,236,1406,6,0.072222222,42,16,63,6,6,58,3,25,14,,,
2010,329,R,924,5128,6,0.072222222,86,97,196,13,22,175,0,51,36,,,
2010,329,SUM,1159,6534,6,0.072222222,128,113,260,19,27,232,3,76,49,,,
2010,330,N,332,2228,7,0.072222222,33,19,55,3,8,47,0,19,14,,,
2010,330,R,740,4246,6,0.072222222,62,36,100,3,6,95,6,28,28,,,
2010,330,SUM,1072,6474,6,0.072222222,95,55,156,6,14,142,6,47,42,,,
2010,331,N,256,1740,7,0.072222222,22,13,35,0,3,33,0,17,6,,,
2010,331,R,1316,8640,7,0.072222222,88,117,215,10,6,210,0,69,20,,,
2010,331,SUM,1572,10380,7,0.072222222,111,131,251,10,8,242,0,86,25,,,
2010,332,N,230,1322,6,0.072222222,39,15,56,3,8,48,11,25,3,,,
2010,332,R,904,6169,7,0.072222222,116,66,189,6,14,175,38,63,16,,,
2010,332,SUM,1134,7491,7,0.072222222,155,81,246,9,22,223,49,88,18,,,
2010,333,N,88,565,6,0.072222222,6,6,11,0,0,11,0,6,0,,,
2010,333,R,770,4531,6,0.072222222,71,62,133,0,6,128,0,52,20,,,
2010,333,SUM,858,5096,6,0.072222222,77,67,144,0,6,139,0,57,20,,,
2010,334,N,66,335,5,0.072222222,6,5,10,0,3,8,0,0,6,,,
2010,334,R,442,2652,6,0.072222222,25,39,68,5,13,56,0,11,14,,,
